timestamp,demand,pred,containers,lat_ms,cpu_pct,over,under,policy
1970-01-01 05:30:00,0,1.5771112442016602,2,40.0,0.0,1,0,policy
1970-01-01 05:31:00,1,1.4545466899871826,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 05:32:00,1,1.3979480266571045,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 05:33:00,2,1.4057505130767822,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 05:34:00,2,1.466987133026123,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 05:35:00,2,1.5361909866333008,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 05:36:00,3,1.5742366313934326,2,40.0,8.4,1,0,policy
1970-01-01 05:37:00,1,1.6842505931854248,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 05:38:00,1,1.6339988708496094,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 05:39:00,4,1.5743486881256104,2,40.0,11.200000000000001,1,0,policy
1970-01-01 05:40:00,3,1.7498915195465088,2,40.0,8.4,1,0,policy
1970-01-01 05:41:00,2,1.858443021774292,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 05:42:00,3,1.8392136096954346,2,40.0,8.4,1,0,policy
1970-01-01 05:43:00,2,1.9381697177886963,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 05:44:00,3,1.9351232051849365,2,40.0,8.4,1,0,policy
1970-01-01 05:45:00,7,2.034977912902832,2,40.0,19.6,1,0,policy
1970-01-01 05:46:00,4,2.367260456085205,2,40.0,11.200000000000001,1,0,policy
1970-01-01 05:47:00,3,2.3914613723754883,2,40.0,8.4,1,0,policy
1970-01-01 05:48:00,3,2.343794584274292,2,40.0,8.4,1,0,policy
1970-01-01 05:49:00,2,2.334218978881836,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 05:50:00,5,2.2528505325317383,2,40.0,14.0,1,0,policy
1970-01-01 05:51:00,1,2.4785263538360596,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 05:52:00,3,2.2129228115081787,2,40.0,8.4,1,0,policy
1970-01-01 05:53:00,1,2.267307758331299,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 05:54:00,3,2.1368260383605957,2,40.0,8.4,1,0,policy
1970-01-01 05:55:00,1,2.194597005844116,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 05:56:00,5,2.0903220176696777,2,40.0,14.0,1,0,policy
1970-01-01 05:57:00,6,2.2911911010742188,2,40.0,16.8,1,0,policy
1970-01-01 05:58:00,8,2.5449633598327637,2,40.0,22.400000000000002,1,0,policy
1970-01-01 05:59:00,7,2.8593883514404297,2,40.0,19.6,1,0,policy
1970-01-01 06:00:00,7,3.0098328590393066,2,40.0,19.6,1,0,policy
1970-01-01 06:01:00,11,3.175889015197754,2,40.0,30.8,1,0,policy
1970-01-01 06:02:00,7,3.8303093910217285,2,40.0,19.6,1,0,policy
1970-01-01 06:03:00,5,3.77276611328125,2,40.0,14.0,1,0,policy
1970-01-01 06:04:00,4,3.5224032402038574,2,40.0,11.200000000000001,1,0,policy
1970-01-01 06:05:00,10,3.2922887802124023,2,40.0,28.0,1,0,policy
1970-01-01 06:06:00,8,4.093764781951904,2,40.0,22.400000000000002,1,0,policy
1970-01-01 06:07:00,4,4.288776874542236,2,40.0,11.200000000000001,1,0,policy
1970-01-01 06:08:00,11,3.642526388168335,2,40.0,30.8,1,0,policy
1970-01-01 06:09:00,6,4.648141384124756,2,40.0,16.8,1,0,policy
1970-01-01 06:10:00,5,4.232161998748779,2,40.0,14.0,1,0,policy
1970-01-01 06:11:00,7,3.918409824371338,2,40.0,19.6,1,0,policy
1970-01-01 06:12:00,11,4.151620388031006,2,40.0,30.8,1,0,policy
